2023-10-09 03:00:17 570:  當前時間 03:00:17.5687309，啟用時間 08:00:00 - 22:00:00
2023-10-09 20:16:43 681:  通道自動切換模式 = 1
2023-10-09 20:16:43 681:  此通道開始自動切換，目前此狀態回關閉狀態
2023-10-09 20:16:48 679:  當前時間 20:16:48.6799593，啟用時間 08:00:00 - 22:00:00
2023-10-09 20:16:48 680:  通道自動切換模式 = 1
2023-10-09 20:16:48 681:  此通道開始自動切換，目前此狀態回關閉狀態
2023-10-09 20:16:48 681:  當前時間 20:16:48.6810438，啟用時間 08:00:00 - 22:00:00
2023-10-09 20:16:48 681:  通道自動切換模式 = 1
2023-10-09 20:16:48 681:  此通道開始自動切換，目前此狀態回關閉狀態
2023-10-09 20:16:48 682:  當前時間 20:16:48.6815707，啟用時間 22:00:00 - 08:00:00
2023-10-09 20:16:48 682:  通道自動切換模式 = 1
2023-10-09 20:16:48 682:  此通道開始自動切換，目前此狀態回關閉狀態
2023-10-09 20:16:48 683:  當前時間 20:16:48.6827911，啟用時間 22:00:00 - 08:00:00
2023-10-09 20:16:48 683:  通道自動切換模式 = 1
2023-10-09 20:16:48 683:  此通道開始自動切換，目前此狀態回關閉狀態
2023-10-09 20:16:51 703:  GetDeviceName => serialNumber = flap-2-on
2023-10-09 20:16:51 711:  GetDeviceName => serialNumber = flap-3-on
2023-10-09 20:16:53 692:  當前時間 20:16:53.6922955，啟用時間 08:00:00 - 22:00:00
2023-10-09 20:16:53 692:  通道自動切換模式 = 1
2023-10-09 20:16:53 693:  此通道開始自動切換，目前此狀態回關閉狀態
2023-10-09 20:16:53 693:  當前時間 20:16:53.6934145，啟用時間 08:00:00 - 22:00:00
2023-10-09 20:16:53 693:  通道自動切換模式 = 1
2023-10-09 20:16:53 694:  此通道開始自動切換，目前此狀態回關閉狀態
2023-10-09 20:16:53 694:  當前時間 20:16:53.6946948，啟用時間 22:00:00 - 08:00:00
2023-10-09 20:16:53 695:  通道自動切換模式 = 1
2023-10-09 20:16:53 695:  此通道開始自動切換，目前此狀態回關閉狀態
2023-10-09 20:16:53 695:  當前時間 20:16:53.6952057，啟用時間 22:00:00 - 08:00:00
2023-10-09 20:16:53 695:  通道自動切換模式 = 1
2023-10-09 20:16:53 695:  此通道開始自動切換，目前此狀態回關閉狀態
2023-10-09 20:16:58 705:  當前時間 20:16:58.7059120，啟用時間 08:00:00 - 22:00:00
2023-10-09 20:16:58 706:  通道自動切換模式 = 1
2023-10-09 20:16:58 707:  此通道開始自動切換，目前此狀態回關閉狀態
2023-10-09 20:16:58 707:  當前時間 20:16:58.7070649，啟用時間 08:00:00 - 22:00:00
2023-10-09 20:16:58 707:  通道自動切換模式 = 1
2023-10-09 20:16:58 708:  此通道開始自動切換，目前此狀態回關閉狀態
2023-10-09 20:16:58 708:  當前時間 20:16:58.7081180，啟用時間 22:00:00 - 08:00:00
2023-10-09 20:16:58 708:  通道自動切換模式 = 1
2023-10-09 20:16:58 708:  此通道開始自動切換，目前此狀態回關閉狀態
2023-10-09 20:16:58 709:  當前時間 20:16:58.7091651，啟用時間 22:00:00 - 08:00:00
2023-10-09 20:16:58 709:  通道自動切換模式 = 1
2023-10-09 20:16:58 709:  此通道開始自動切換，目前此狀態回關閉狀態
2023-10-09 20:17:03 722:  當前時間 20:17:03.7229252，啟用時間 08:00:00 - 22:00:00
2023-10-09 20:17:03 724:  通道自動切換模式 = 1
2023-10-09 20:17:03 724:  此通道開始自動切換，目前此狀態回關閉狀態
2023-10-09 20:17:03 724:  當前時間 20:17:03.7241875，啟用時間 08:00:00 - 22:00:00
2023-10-09 20:17:03 724:  通道自動切換模式 = 1
2023-10-09 20:17:03 724:  此通道開始自動切換，目前此狀態回關閉狀態
2023-10-09 20:17:03 725:  當前時間 20:17:03.7252066，啟用時間 22:00:00 - 08:00:00
2023-10-09 20:17:03 725:  通道自動切換模式 = 1
2023-10-09 20:17:03 725:  此通道開始自動切換，目前此狀態回關閉狀態
2023-10-09 20:17:03 725:  當前時間 20:17:03.7257639，啟用時間 22:00:00 - 08:00:00
2023-10-09 20:17:03 725:  通道自動切換模式 = 1
2023-10-09 20:17:03 726:  此通道開始自動切換，目前此狀態回關閉狀態
2023-10-09 20:17:08 738:  當前時間 20:17:08.7382145，啟用時間 08:00:00 - 22:00:00
2023-10-09 20:17:08 738:  通道自動切換模式 = 1
2023-10-09 20:17:08 739:  此通道開始自動切換，目前此狀態回關閉狀態
2023-10-09 20:17:08 739:  當前時間 20:17:08.7392889，啟用時間 08:00:00 - 22:00:00
2023-10-09 20:17:08 739:  通道自動切換模式 = 1
2023-10-09 20:17:08 740:  此通道開始自動切換，目前此狀態回關閉狀態
2023-10-09 20:17:08 740:  當前時間 20:17:08.7408942，啟用時間 22:00:00 - 08:00:00
2023-10-09 20:17:08 740:  通道自動切換模式 = 1
2023-10-09 20:17:08 741:  此通道開始自動切換，目前此狀態回關閉狀態
2023-10-09 20:17:08 741:  當前時間 20:17:08.7414239，啟用時間 22:00:00 - 08:00:00
2023-10-09 20:17:08 741:  通道自動切換模式 = 1
2023-10-09 20:17:08 741:  此通道開始自動切換，目前此狀態回關閉狀態
2023-10-09 20:17:13 749:  當前時間 20:17:13.7491067，啟用時間 08:00:00 - 22:00:00
2023-10-09 20:17:13 749:  通道自動切換模式 = 1
2023-10-09 20:17:13 750:  此通道開始自動切換，目前此狀態回關閉狀態
2023-10-09 20:17:13 750:  當前時間 20:17:13.7501928，啟用時間 08:00:00 - 22:00:00
2023-10-09 20:17:13 750:  通道自動切換模式 = 1
2023-10-09 20:17:13 750:  此通道開始自動切換，目前此狀態回關閉狀態
2023-10-09 20:17:13 751:  當前時間 20:17:13.7512926，啟用時間 22:00:00 - 08:00:00
2023-10-09 20:17:13 751:  通道自動切換模式 = 1
2023-10-09 20:17:13 751:  此通道開始自動切換，目前此狀態回關閉狀態
2023-10-09 20:17:13 751:  當前時間 20:17:13.7518241，啟用時間 22:00:00 - 08:00:00
2023-10-09 20:17:13 752:  通道自動切換模式 = 1
2023-10-09 20:17:13 752:  此通道開始自動切換，目前此狀態回關閉狀態
2023-10-09 20:17:18 761:  當前時間 20:17:18.7610220，啟用時間 08:00:00 - 22:00:00
2023-10-09 20:17:18 762:  通道自動切換模式 = 1
2023-10-09 20:17:18 762:  此通道開始自動切換，目前此狀態回關閉狀態
2023-10-09 20:17:18 763:  當前時間 20:17:18.7626172，啟用時間 08:00:00 - 22:00:00
2023-10-09 20:17:18 763:  通道自動切換模式 = 1
2023-10-09 20:17:18 763:  此通道開始自動切換，目前此狀態回關閉狀態
2023-10-09 20:17:18 763:  當前時間 20:17:18.7637130，啟用時間 22:00:00 - 08:00:00
2023-10-09 20:17:18 764:  通道自動切換模式 = 1
2023-10-09 20:17:18 764:  此通道開始自動切換，目前此狀態回關閉狀態
2023-10-09 20:17:18 764:  當前時間 20:17:18.7648033，啟用時間 22:00:00 - 08:00:00
2023-10-09 20:17:18 764:  通道自動切換模式 = 1
2023-10-09 20:17:18 765:  此通道開始自動切換，目前此狀態回關閉狀態
2023-10-09 20:17:23 767:  當前時間 20:17:23.7667428，啟用時間 08:00:00 - 22:00:00
2023-10-09 20:17:23 767:  通道自動切換模式 = 1
2023-10-09 20:17:23 767:  此通道開始自動切換，目前此狀態回關閉狀態
2023-10-09 20:17:23 768:  當前時間 20:17:23.7679641，啟用時間 08:00:00 - 22:00:00
2023-10-09 20:17:23 768:  通道自動切換模式 = 1
2023-10-09 20:17:23 769:  此通道開始自動切換，目前此狀態回關閉狀態
2023-10-09 20:17:23 769:  當前時間 20:17:23.7696438，啟用時間 22:00:00 - 08:00:00
2023-10-09 20:17:23 770:  通道自動切換模式 = 1
2023-10-09 20:17:23 770:  此通道開始自動切換，目前此狀態回關閉狀態
2023-10-09 20:17:23 770:  當前時間 20:17:23.7702039，啟用時間 22:00:00 - 08:00:00
2023-10-09 20:17:23 770:  通道自動切換模式 = 1
2023-10-09 20:17:23 770:  此通道開始自動切換，目前此狀態回關閉狀態
2023-10-09 20:17:28 771:  當前時間 20:17:28.7708372，啟用時間 08:00:00 - 22:00:00
2023-10-09 20:17:28 771:  通道自動切換模式 = 1
2023-10-09 20:17:28 771:  此通道開始自動切換，目前此狀態回關閉狀態
2023-10-09 20:17:28 772:  當前時間 20:17:28.7719343，啟用時間 08:00:00 - 22:00:00
2023-10-09 20:17:28 773:  通道自動切換模式 = 1
2023-10-09 20:17:28 773:  此通道開始自動切換，目前此狀態回關閉狀態
2023-10-09 20:17:28 773:  當前時間 20:17:28.7730981，啟用時間 22:00:00 - 08:00:00
2023-10-09 20:17:28 773:  通道自動切換模式 = 1
2023-10-09 20:17:28 773:  此通道開始自動切換，目前此狀態回關閉狀態
2023-10-09 20:17:28 774:  當前時間 20:17:28.7741856，啟用時間 22:00:00 - 08:00:00
2023-10-09 20:17:28 774:  通道自動切換模式 = 1
2023-10-09 20:17:28 774:  此通道開始自動切換，目前此狀態回關閉狀態
2023-10-09 20:17:33 782:  當前時間 20:17:33.7820626，啟用時間 08:00:00 - 22:00:00
2023-10-09 20:17:33 782:  通道自動切換模式 = 1
2023-10-09 20:17:33 783:  此通道開始自動切換，目前此狀態回關閉狀態
2023-10-09 20:17:33 783:  當前時間 20:17:33.7831204，啟用時間 08:00:00 - 22:00:00
2023-10-09 20:17:33 783:  通道自動切換模式 = 1
2023-10-09 20:17:33 783:  此通道開始自動切換，目前此狀態回關閉狀態
2023-10-09 20:17:33 783:  當前時間 20:17:33.7836587，啟用時間 22:00:00 - 08:00:00
2023-10-09 20:17:33 784:  通道自動切換模式 = 1
2023-10-09 20:17:33 784:  此通道開始自動切換，目前此狀態回關閉狀態
2023-10-09 20:17:33 784:  當前時間 20:17:33.7841901，啟用時間 22:00:00 - 08:00:00
2023-10-09 20:17:33 784:  通道自動切換模式 = 1
2023-10-09 20:17:33 785:  此通道開始自動切換，目前此狀態回關閉狀態
2023-10-09 20:17:38 820:  當前時間 20:17:38.8202230，啟用時間 08:00:00 - 22:00:00
2023-10-09 20:17:38 820:  通道自動切換模式 = 1
2023-10-09 20:17:38 821:  此通道開始自動切換，目前此狀態回關閉狀態
2023-10-09 20:17:38 821:  當前時間 20:17:38.8213976，啟用時間 08:00:00 - 22:00:00
2023-10-09 20:17:38 821:  通道自動切換模式 = 1
2023-10-09 20:17:38 821:  此通道開始自動切換，目前此狀態回關閉狀態
2023-10-09 20:17:38 822:  當前時間 20:17:38.8225685，啟用時間 22:00:00 - 08:00:00
2023-10-09 20:17:38 822:  通道自動切換模式 = 1
2023-10-09 20:17:38 823:  此通道開始自動切換，目前此狀態回關閉狀態
2023-10-09 20:17:38 823:  當前時間 20:17:38.8230768，啟用時間 22:00:00 - 08:00:00
2023-10-09 20:17:38 823:  通道自動切換模式 = 1
2023-10-09 20:17:38 823:  此通道開始自動切換，目前此狀態回關閉狀態
2023-10-09 20:17:43 812:  當前時間 20:17:43.8122083，啟用時間 08:00:00 - 22:00:00
2023-10-09 20:17:43 813:  通道自動切換模式 = 1
2023-10-09 20:17:43 813:  此通道開始自動切換，目前此狀態回關閉狀態
2023-10-09 20:17:43 813:  當前時間 20:17:43.8138152，啟用時間 08:00:00 - 22:00:00
2023-10-09 20:17:43 813:  通道自動切換模式 = 1
2023-10-09 20:17:43 814:  此通道開始自動切換，目前此狀態回關閉狀態
2023-10-09 20:17:43 814:  當前時間 20:17:43.8144687，啟用時間 22:00:00 - 08:00:00
2023-10-09 20:17:43 815:  通道自動切換模式 = 1
2023-10-09 20:17:43 815:  此通道開始自動切換，目前此狀態回關閉狀態
2023-10-09 20:17:43 815:  當前時間 20:17:43.8155843，啟用時間 22:00:00 - 08:00:00
2023-10-09 20:17:43 816:  通道自動切換模式 = 1
2023-10-09 20:17:43 816:  此通道開始自動切換，目前此狀態回關閉狀態
2023-10-09 20:17:48 817:  當前時間 20:17:48.8166058，啟用時間 08:00:00 - 22:00:00
2023-10-09 20:17:48 817:  通道自動切換模式 = 1
2023-10-09 20:17:48 817:  此通道開始自動切換，目前此狀態回關閉狀態
2023-10-09 20:17:48 818:  當前時間 20:17:48.8176536，啟用時間 08:00:00 - 22:00:00
2023-10-09 20:17:48 818:  通道自動切換模式 = 1
2023-10-09 20:17:48 818:  此通道開始自動切換，目前此狀態回關閉狀態
2023-10-09 20:17:48 819:  當前時間 20:17:48.8187197，啟用時間 22:00:00 - 08:00:00
2023-10-09 20:17:48 820:  通道自動切換模式 = 1
2023-10-09 20:17:48 820:  此通道開始自動切換，目前此狀態回關閉狀態
2023-10-09 20:17:48 820:  當前時間 20:17:48.8200041，啟用時間 22:00:00 - 08:00:00
2023-10-09 20:17:48 820:  通道自動切換模式 = 1
2023-10-09 20:17:48 821:  此通道開始自動切換，目前此狀態回關閉狀態
2023-10-09 20:17:53 848:  當前時間 20:17:53.8479515，啟用時間 08:00:00 - 22:00:00
2023-10-09 20:17:53 849:  通道自動切換模式 = 1
2023-10-09 20:17:53 849:  此通道開始自動切換，目前此狀態回關閉狀態
2023-10-09 20:17:53 849:  當前時間 20:17:53.8496314，啟用時間 08:00:00 - 22:00:00
2023-10-09 20:17:53 851:  通道自動切換模式 = 1
2023-10-09 20:17:53 851:  此通道開始自動切換，目前此狀態回關閉狀態
2023-10-09 20:17:53 852:  當前時間 20:17:53.8523635，啟用時間 22:00:00 - 08:00:00
2023-10-09 20:17:53 852:  通道自動切換模式 = 1
2023-10-09 20:17:53 852:  此通道開始自動切換，目前此狀態回關閉狀態
2023-10-09 20:17:53 852:  當前時間 20:17:53.8529247，啟用時間 22:00:00 - 08:00:00
2023-10-09 20:17:53 853:  通道自動切換模式 = 1
2023-10-09 20:17:53 853:  此通道開始自動切換，目前此狀態回關閉狀態
2023-10-09 20:17:58 857:  當前時間 20:17:58.8569217，啟用時間 08:00:00 - 22:00:00
2023-10-09 20:17:58 857:  通道自動切換模式 = 1
2023-10-09 20:17:58 857:  此通道開始自動切換，目前此狀態回關閉狀態
2023-10-09 20:17:58 858:  當前時間 20:17:58.8585014，啟用時間 08:00:00 - 22:00:00
2023-10-09 20:17:58 859:  通道自動切換模式 = 1
2023-10-09 20:17:58 859:  此通道開始自動切換，目前此狀態回關閉狀態
2023-10-09 20:17:58 859:  當前時間 20:17:58.8590460，啟用時間 22:00:00 - 08:00:00
2023-10-09 20:17:58 859:  通道自動切換模式 = 1
2023-10-09 20:17:58 859:  此通道開始自動切換，目前此狀態回關閉狀態
2023-10-09 20:17:58 860:  當前時間 20:17:58.8601519，啟用時間 22:00:00 - 08:00:00
2023-10-09 20:17:58 860:  通道自動切換模式 = 1
2023-10-09 20:17:58 860:  此通道開始自動切換，目前此狀態回關閉狀態
2023-10-09 20:18:03 864:  當前時間 20:18:03.8640253，啟用時間 08:00:00 - 22:00:00
2023-10-09 20:18:03 865:  通道自動切換模式 = 1
2023-10-09 20:18:03 865:  此通道開始自動切換，目前此狀態回關閉狀態
2023-10-09 20:18:03 865:  當前時間 20:18:03.8651183，啟用時間 08:00:00 - 22:00:00
2023-10-09 20:18:03 865:  通道自動切換模式 = 1
2023-10-09 20:18:03 865:  此通道開始自動切換，目前此狀態回關閉狀態
2023-10-09 20:18:03 866:  當前時間 20:18:03.8661908，啟用時間 22:00:00 - 08:00:00
2023-10-09 20:18:03 866:  通道自動切換模式 = 1
2023-10-09 20:18:03 866:  此通道開始自動切換，目前此狀態回關閉狀態
2023-10-09 20:18:03 866:  當前時間 20:18:03.8667688，啟用時間 22:00:00 - 08:00:00
2023-10-09 20:18:03 866:  通道自動切換模式 = 1
2023-10-09 20:18:03 867:  此通道開始自動切換，目前此狀態回關閉狀態
2023-10-09 20:18:08 879:  當前時間 20:18:08.8787325，啟用時間 08:00:00 - 22:00:00
2023-10-09 20:18:08 879:  通道自動切換模式 = 1
2023-10-09 20:18:08 879:  此通道開始自動切換，目前此狀態回關閉狀態
2023-10-09 20:18:08 880:  當前時間 20:18:08.8806328，啟用時間 08:00:00 - 22:00:00
2023-10-09 20:18:08 881:  通道自動切換模式 = 1
2023-10-09 20:18:08 881:  此通道開始自動切換，目前此狀態回關閉狀態
2023-10-09 20:18:08 881:  當前時間 20:18:08.8816677，啟用時間 22:00:00 - 08:00:00
2023-10-09 20:18:08 881:  通道自動切換模式 = 1
2023-10-09 20:18:08 882:  此通道開始自動切換，目前此狀態回關閉狀態
2023-10-09 20:18:08 882:  當前時間 20:18:08.8821879，啟用時間 22:00:00 - 08:00:00
2023-10-09 20:18:08 882:  通道自動切換模式 = 1
2023-10-09 20:18:08 882:  此通道開始自動切換，目前此狀態回關閉狀態
2023-10-09 20:18:13 890:  當前時間 20:18:13.8907434，啟用時間 08:00:00 - 22:00:00
2023-10-09 20:18:13 891:  通道自動切換模式 = 1
2023-10-09 20:18:13 891:  此通道開始自動切換，目前此狀態回關閉狀態
2023-10-09 20:18:13 891:  當前時間 20:18:13.8918758，啟用時間 08:00:00 - 22:00:00
2023-10-09 20:18:13 892:  通道自動切換模式 = 1
2023-10-09 20:18:13 892:  此通道開始自動切換，目前此狀態回關閉狀態
2023-10-09 20:18:13 892:  當前時間 20:18:13.8924607，啟用時間 22:00:00 - 08:00:00
2023-10-09 20:18:13 892:  通道自動切換模式 = 1
2023-10-09 20:18:13 892:  此通道開始自動切換，目前此狀態回關閉狀態
2023-10-09 20:18:13 893:  當前時間 20:18:13.8935107，啟用時間 22:00:00 - 08:00:00
2023-10-09 20:18:13 893:  通道自動切換模式 = 1
2023-10-09 20:18:13 894:  此通道開始自動切換，目前此狀態回關閉狀態
2023-10-09 20:18:18 898:  當前時間 20:18:18.8989399，啟用時間 08:00:00 - 22:00:00
2023-10-09 20:18:18 899:  通道自動切換模式 = 1
2023-10-09 20:18:18 900:  此通道開始自動切換，目前此狀態回關閉狀態
2023-10-09 20:18:18 900:  當前時間 20:18:18.9000187，啟用時間 08:00:00 - 22:00:00
2023-10-09 20:18:18 900:  通道自動切換模式 = 1
2023-10-09 20:18:18 901:  此通道開始自動切換，目前此狀態回關閉狀態
2023-10-09 20:18:18 901:  當前時間 20:18:18.9012222，啟用時間 22:00:00 - 08:00:00
2023-10-09 20:18:18 902:  通道自動切換模式 = 1
2023-10-09 20:18:18 902:  此通道開始自動切換，目前此狀態回關閉狀態
2023-10-09 20:18:18 902:  當前時間 20:18:18.9022756，啟用時間 22:00:00 - 08:00:00
2023-10-09 20:18:18 902:  通道自動切換模式 = 1
2023-10-09 20:18:18 902:  此通道開始自動切換，目前此狀態回關閉狀態
2023-10-09 20:18:23 917:  當前時間 20:18:23.9179104，啟用時間 08:00:00 - 22:00:00
2023-10-09 20:18:23 918:  通道自動切換模式 = 1
2023-10-09 20:18:23 918:  此通道開始自動切換，目前此狀態回關閉狀態
2023-10-09 20:18:23 918:  當前時間 20:18:23.9189617，啟用時間 08:00:00 - 22:00:00
2023-10-09 20:18:23 919:  通道自動切換模式 = 1
2023-10-09 20:18:23 920:  此通道開始自動切換，目前此狀態回關閉狀態
2023-10-09 20:18:23 920:  當前時間 20:18:23.9203081，啟用時間 22:00:00 - 08:00:00
2023-10-09 20:18:23 920:  通道自動切換模式 = 1
2023-10-09 20:18:23 920:  此通道開始自動切換，目前此狀態回關閉狀態
2023-10-09 20:18:23 921:  當前時間 20:18:23.9213461，啟用時間 22:00:00 - 08:00:00
2023-10-09 20:18:23 921:  通道自動切換模式 = 1
2023-10-09 20:18:23 921:  此通道開始自動切換，目前此狀態回關閉狀態
2023-10-09 20:18:28 923:  當前時間 20:18:28.9233505，啟用時間 08:00:00 - 22:00:00
2023-10-09 20:18:28 923:  通道自動切換模式 = 1
2023-10-09 20:18:28 923:  此通道開始自動切換，目前此狀態回關閉狀態
2023-10-09 20:18:28 924:  當前時間 20:18:28.9239376，啟用時間 08:00:00 - 22:00:00
2023-10-09 20:18:28 924:  通道自動切換模式 = 1
2023-10-09 20:18:28 924:  此通道開始自動切換，目前此狀態回關閉狀態
2023-10-09 20:18:28 924:  當前時間 20:18:28.9249786，啟用時間 22:00:00 - 08:00:00
2023-10-09 20:18:28 924:  通道自動切換模式 = 1
2023-10-09 20:18:28 925:  此通道開始自動切換，目前此狀態回關閉狀態
2023-10-09 20:18:28 925:  當前時間 20:18:28.9255176，啟用時間 22:00:00 - 08:00:00
2023-10-09 20:18:28 926:  通道自動切換模式 = 1
2023-10-09 20:18:28 926:  此通道開始自動切換，目前此狀態回關閉狀態
2023-10-09 20:18:33 935:  當前時間 20:18:33.9356240，啟用時間 08:00:00 - 22:00:00
2023-10-09 20:18:33 936:  通道自動切換模式 = 1
2023-10-09 20:18:33 936:  此通道開始自動切換，目前此狀態回關閉狀態
2023-10-09 20:18:33 936:  當前時間 20:18:33.9367356，啟用時間 08:00:00 - 22:00:00
2023-10-09 20:18:33 937:  通道自動切換模式 = 1
2023-10-09 20:18:33 937:  此通道開始自動切換，目前此狀態回關閉狀態
2023-10-09 20:18:33 937:  當前時間 20:18:33.9372696，啟用時間 22:00:00 - 08:00:00
2023-10-09 20:18:33 937:  通道自動切換模式 = 1
2023-10-09 20:18:33 938:  此通道開始自動切換，目前此狀態回關閉狀態
2023-10-09 20:18:33 938:  當前時間 20:18:33.9385404，啟用時間 22:00:00 - 08:00:00
2023-10-09 20:18:33 939:  通道自動切換模式 = 1
2023-10-09 20:18:33 939:  此通道開始自動切換，目前此狀態回關閉狀態
2023-10-09 20:18:38 951:  當前時間 20:18:38.9514514，啟用時間 08:00:00 - 22:00:00
2023-10-09 20:18:38 952:  通道自動切換模式 = 1
2023-10-09 20:18:38 952:  此通道開始自動切換，目前此狀態回關閉狀態
2023-10-09 20:18:38 953:  當前時間 20:18:38.9530669，啟用時間 08:00:00 - 22:00:00
2023-10-09 20:18:38 953:  通道自動切換模式 = 1
2023-10-09 20:18:38 953:  此通道開始自動切換，目前此狀態回關閉狀態
2023-10-09 20:18:38 954:  當前時間 20:18:38.9543034，啟用時間 22:00:00 - 08:00:00
2023-10-09 20:18:38 954:  通道自動切換模式 = 1
2023-10-09 20:18:38 954:  此通道開始自動切換，目前此狀態回關閉狀態
2023-10-09 20:18:38 954:  當前時間 20:18:38.9549076，啟用時間 22:00:00 - 08:00:00
2023-10-09 20:18:38 954:  通道自動切換模式 = 1
2023-10-09 20:18:38 955:  此通道開始自動切換，目前此狀態回關閉狀態
2023-10-09 20:18:43 961:  當前時間 20:18:43.9612511，啟用時間 08:00:00 - 22:00:00
2023-10-09 20:18:43 961:  通道自動切換模式 = 1
2023-10-09 20:18:43 962:  此通道開始自動切換，目前此狀態回關閉狀態
2023-10-09 20:18:43 962:  當前時間 20:18:43.9623693，啟用時間 08:00:00 - 22:00:00
2023-10-09 20:18:43 962:  通道自動切換模式 = 1
2023-10-09 20:18:43 962:  此通道開始自動切換，目前此狀態回關閉狀態
2023-10-09 20:18:43 963:  當前時間 20:18:43.9629102，啟用時間 22:00:00 - 08:00:00
2023-10-09 20:18:43 963:  通道自動切換模式 = 1
2023-10-09 20:18:43 963:  此通道開始自動切換，目前此狀態回關閉狀態
2023-10-09 20:18:43 963:  當前時間 20:18:43.9639966，啟用時間 22:00:00 - 08:00:00
2023-10-09 20:18:43 964:  通道自動切換模式 = 1
2023-10-09 20:18:43 964:  此通道開始自動切換，目前此狀態回關閉狀態
2023-10-09 20:18:48 972:  當前時間 20:18:48.9717469，啟用時間 08:00:00 - 22:00:00
2023-10-09 20:18:48 972:  通道自動切換模式 = 1
2023-10-09 20:18:48 972:  此通道開始自動切換，目前此狀態回關閉狀態
2023-10-09 20:18:48 972:  當前時間 20:18:48.9729452，啟用時間 08:00:00 - 22:00:00
2023-10-09 20:18:48 973:  通道自動切換模式 = 1
2023-10-09 20:18:48 973:  此通道開始自動切換，目前此狀態回關閉狀態
2023-10-09 20:18:48 973:  當前時間 20:18:48.9735275，啟用時間 22:00:00 - 08:00:00
2023-10-09 20:18:48 974:  通道自動切換模式 = 1
2023-10-09 20:18:48 974:  此通道開始自動切換，目前此狀態回關閉狀態
2023-10-09 20:18:48 974:  當前時間 20:18:48.9741073，啟用時間 22:00:00 - 08:00:00
2023-10-09 20:18:48 974:  通道自動切換模式 = 1
2023-10-09 20:18:48 974:  此通道開始自動切換，目前此狀態回關閉狀態
2023-10-09 20:18:51 722:  GetDeviceName => serialNumber = flap-2-on
2023-10-09 20:18:51 730:  GetDeviceName => serialNumber = flap-3-on
2023-10-09 20:18:53 979:  當前時間 20:18:53.9785998，啟用時間 08:00:00 - 22:00:00
2023-10-09 20:18:53 979:  通道自動切換模式 = 1
2023-10-09 20:18:53 979:  此通道開始自動切換，目前此狀態回關閉狀態
2023-10-09 20:18:53 980:  當前時間 20:18:53.9796558，啟用時間 08:00:00 - 22:00:00
2023-10-09 20:18:53 980:  通道自動切換模式 = 1
2023-10-09 20:18:53 980:  此通道開始自動切換，目前此狀態回關閉狀態
2023-10-09 20:18:53 980:  當前時間 20:18:53.9806925，啟用時間 22:00:00 - 08:00:00
2023-10-09 20:18:53 980:  通道自動切換模式 = 1
2023-10-09 20:18:53 981:  此通道開始自動切換，目前此狀態回關閉狀態
2023-10-09 20:18:53 981:  當前時間 20:18:53.9813567，啟用時間 22:00:00 - 08:00:00
2023-10-09 20:18:53 981:  通道自動切換模式 = 1
2023-10-09 20:18:53 982:  此通道開始自動切換，目前此狀態回關閉狀態
2023-10-09 20:18:58 989:  當前時間 20:18:58.9886687，啟用時間 08:00:00 - 22:00:00
2023-10-09 20:18:58 989:  通道自動切換模式 = 1
2023-10-09 20:18:58 990:  此通道開始自動切換，目前此狀態回關閉狀態
2023-10-09 20:18:58 990:  當前時間 20:18:58.9907966，啟用時間 08:00:00 - 22:00:00
2023-10-09 20:18:58 991:  通道自動切換模式 = 1
2023-10-09 20:18:58 991:  此通道開始自動切換，目前此狀態回關閉狀態
2023-10-09 20:18:58 991:  當前時間 20:18:58.9914576，啟用時間 22:00:00 - 08:00:00
2023-10-09 20:18:58 991:  通道自動切換模式 = 1
2023-10-09 20:18:58 992:  此通道開始自動切換，目前此狀態回關閉狀態
2023-10-09 20:18:58 992:  當前時間 20:18:58.9926477，啟用時間 22:00:00 - 08:00:00
2023-10-09 20:18:58 992:  通道自動切換模式 = 1
2023-10-09 20:18:58 993:  此通道開始自動切換，目前此狀態回關閉狀態
2023-10-09 20:19:04 008:  當前時間 20:19:04.0083687，啟用時間 08:00:00 - 22:00:00
2023-10-09 20:19:04 009:  通道自動切換模式 = 1
2023-10-09 20:19:04 009:  此通道開始自動切換，目前此狀態回關閉狀態
2023-10-09 20:19:04 009:  當前時間 20:19:04.0094506，啟用時間 08:00:00 - 22:00:00
2023-10-09 20:19:04 010:  通道自動切換模式 = 1
2023-10-09 20:19:04 010:  此通道開始自動切換，目前此狀態回關閉狀態
2023-10-09 20:19:04 011:  當前時間 20:19:04.0105203，啟用時間 22:00:00 - 08:00:00
2023-10-09 20:19:04 011:  通道自動切換模式 = 1
2023-10-09 20:19:04 011:  此通道開始自動切換，目前此狀態回關閉狀態
2023-10-09 20:19:04 011:  當前時間 20:19:04.0115840，啟用時間 22:00:00 - 08:00:00
2023-10-09 20:19:04 011:  通道自動切換模式 = 1
2023-10-09 20:19:04 012:  此通道開始自動切換，目前此狀態回關閉狀態
2023-10-09 20:19:09 025:  當前時間 20:19:09.0245517，啟用時間 08:00:00 - 22:00:00
2023-10-09 20:19:09 025:  通道自動切換模式 = 1
2023-10-09 20:19:09 025:  此通道開始自動切換，目前此狀態回關閉狀態
2023-10-09 20:19:09 026:  當前時間 20:19:09.0256444，啟用時間 08:00:00 - 22:00:00
2023-10-09 20:19:09 026:  通道自動切換模式 = 1
2023-10-09 20:19:09 026:  此通道開始自動切換，目前此狀態回關閉狀態
2023-10-09 20:19:09 026:  當前時間 20:19:09.0267695，啟用時間 22:00:00 - 08:00:00
